season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,games,goals,assists,points,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,gaa,saves,sv_pct,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg
2023,NC State Wolfpack,8, Rosalie Olou,"Olou, Rosalie", Rosalie,Olou,Fr,M,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,7, Aubrey Robertson,"Robertson, Aubrey", Aubrey,Robertson,So,M,4,4,4,NA,NA,0,6,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,12, Madison Looby,"Looby, Madison", Madison,Looby,So,F,4,1,4,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,6, Amber Best,"Best, Amber", Amber,Best,So,F,4,4,4,1,1,3,7,2,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,NIU Huskies,17, Sophia White,"White, Sophia", Sophia,White,So,D,4,4,4,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,30, Edith Delgado,"Delgado, Edith", Edith,Delgado,Jr,F,4,0,4,NA,NA,0,3,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,11, Lea Gruennagel,"Gruennagel, Lea", Lea,Gruennagel,Sr,D,4,4,4,1,2,4,4,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,NIU Huskies,26, Kierah Meier,"Meier, Kierah", Kierah,Meier,Sr,F,4,0,4,NA,NA,0,6,4,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,20, Abby Adams,"Adams, Abby", Abby,Adams,Sr,D,4,4,4,NA,NA,0,1,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,15, Abby Zipse,"Zipse, Abby", Abby,Zipse,Sr,M,4,4,4,NA,NA,0,4,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,14, Amara Thompkins,"Thompkins, Amara", Amara,Thompkins,Sr,D,4,4,4,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,10, Madison Frazer,"Frazer, Madison", Madison,Frazer,Sr,M,4,0,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,21, Abby McHugh,"McHugh, Abby", Abby,McHugh,Sr,M,4,4,4,NA,NA,0,2,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,0, Sadie McGill,"McGill, Sadie", Sadie,McGill,Sr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,1,0.25,6,0.857,3,NA,2,1,NA,NA,NA,NA,NA
2023,NIU Huskies,24, Isabel Struble,"Struble, Isabel", Isabel,Struble,Fr,M,4,2,4,2,NA,4,5,4,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,27, Mikayla Rivera,"Rivera, Mikayla", Mikayla,Rivera,Fr,F,3,0,3,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,4, Jamie Ward,"Ward, Jamie", Jamie,Ward,Sr,M,3,0,3,NA,NA,0,NA,NA,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,22, Sahara Zingano,"Zingano, Sahara", Sahara,Zingano,Sr,F,3,2,3,NA,NA,0,6,4,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,5, Tyra King,"King, Tyra", Tyra,King,Fr,F,3,3,3,1,NA,2,4,3,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,32, Sarah Roy,"Roy, Sarah", Sarah,Roy,Fr,M,3,0,3,1,NA,2,3,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,9, Angelina Briggs,"Briggs, Angelina", Angelina,Briggs,So,D,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,8, Katie Bennett,"Bennett, Katie", Katie,Bennett,Jr,M,2,0,2,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,3, Maddie Macon,"Macon, Maddie", Maddie,Macon,Jr,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,18, Zoe Paxton,"Paxton, Zoe", Zoe,Paxton,So,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NIU Huskies,2, Chantelle Parker,"Parker, Chantelle", Chantelle,Parker,Sr,F,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,3, Mikayla Balio,"Balio, Mikayla", Mikayla,Balio,So,F,4,3,4,1,1,3,6,2,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,6, Briana Andreoli,"Andreoli, Briana", Briana,Andreoli,So,F,4,1,4,1,NA,2,5,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,22, Riley Jones,"Jones, Riley", Riley,Jones,So,D,4,3,4,NA,NA,0,8,2,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,17, Madison Taibl,"Taibl, Madison", Madison,Taibl,Sr,D,4,4,4,1,1,3,2,1,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,19, Bailey Chant,"Chant, Bailey", Bailey,Chant,Sr,M,4,3,4,NA,NA,0,8,4,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,13, Mikaela O'Fallon,"O'Fallon, Mikaela", Mikaela,O'Fallon,Sr,M,4,0,4,NA,NA,0,NA,NA,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,16, Gabby Zalot,"Zalot, Gabby", Gabby,Zalot,Sr,M,4,4,4,2,2,6,4,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,12, Emma Bitar,"Bitar, Emma", Emma,Bitar,Sr,D,4,4,4,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,25, Merle Hueser,"Hueser, Merle", Merle,Hueser,Fr,F,4,4,4,1,NA,2,2,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,NJIT Highlanders,15, Kelsey Ramos,"Ramos, Kelsey", Kelsey,Ramos,So,F,4,4,4,NA,NA,0,5,NA,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,23, Briana Ramirez,"Ramirez, Briana", Briana,Ramirez,Sr,F,4,0,4,NA,NA,0,1,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,1, Samantha Constantine,"Constantine, Samantha", Samantha,Constantine,Jr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,270:00,3,1,8,0.727,1,2,1,1,NA,NA,NA,NA,NA
2023,NJIT Highlanders,5, Caroline Caputo,"Caputo, Caroline", Caroline,Caputo,Jr,M,4,3,4,NA,NA,0,2,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,8, Aleesha Deshmukh,"Deshmukh, Aleesha", Aleesha,Deshmukh,Jr,M,4,1,4,1,1,3,5,3,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,21, Taylor Pape,"Pape, Taylor", Taylor,Pape,Jr,D,4,4,4,NA,NA,0,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,24, Taty Schivel,"Schivel, Taty", Taty,Schivel,Fr,F,3,0,3,1,NA,2,1,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,11, Kara Thompson,"Thompson, Kara", Kara,Thompson,So,D,3,1,3,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,27, Corbin Reifschneider,"Reifschneider, Corbin", Corbin,Reifschneider,Sr,F,2,0,2,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,7, Ciara Adams,"Adams, Ciara", Ciara,Adams,Jr,M,2,1,2,NA,NA,0,3,2,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,99, Mojisola Ayodele,"Ayodele, Mojisola", Mojisola,Ayodele,So,GK,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,90:00,0,0,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,10, Victoria Terranova,"Terranova, Victoria", Victoria,Terranova,Fr,D,1,0,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,2, Sydney Burlingame,"Burlingame, Sydney", Sydney,Burlingame,Fr,M,1,0,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NJIT Highlanders,34, Sydney Watson,"Watson, Sydney", Sydney,Watson,Sr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,20, Chiara Cosenza,"Cosenza, Chiara", Chiara,Cosenza,Fr,F,4,0,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,9, Hannah Mulholland,"Mulholland, Hannah", Hannah,Mulholland,Fr,F,4,0,4,NA,NA,0,2,1,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,25, Lucy Gaines,"Gaines, Lucy", Lucy,Gaines,Fr,D,4,0,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,0, Mattie Gallagher,"Gallagher, Mattie", Mattie,Gallagher,Sr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,5,1.25,21,0.808,1,NA,1,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,3, Jenna Daunt,"Daunt, Jenna", Jenna,Daunt,Sr,M,4,4,4,NA,2,2,6,2,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,7, Katie Herrmann,"Herrmann, Katie", Katie,Herrmann,Sr,M,4,4,4,NA,1,1,NA,NA,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,11, Kassidy Borden,"Borden, Kassidy", Kassidy,Borden,Sr,D,4,4,4,NA,NA,0,2,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,14, Kieffer Williamson,"Williamson, Kieffer", Kieffer,Williamson,Sr,D,4,4,4,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,26, Chloe Dawson,"Dawson, Chloe", Chloe,Dawson,Sr,D,4,4,4,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,27, Kat Healey,"Healey, Kat", Kat,Healey,Sr,F,4,0,4,NA,NA,0,1,1,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,2, Rylee Rives,"Rives, Rylee", Rylee,Rives,Jr,M,4,4,4,NA,NA,0,3,1,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,4, Alexa Riddle,"Riddle, Alexa", Alexa,Riddle,Jr,F,4,4,4,1,2,4,8,5,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Navy Midshipmen,15, Amanda Graziano,"Graziano, Amanda", Amanda,Graziano,Jr,F,4,4,4,1,2,4,5,3,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,22, Tatum Kelly,"Kelly, Tatum", Tatum,Kelly,Jr,D,4,4,4,NA,NA,0,2,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,5, Jordan Townsend,"Townsend, Jordan", Jordan,Townsend,So,M,4,0,4,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,10, Marlee Heaven,"Heaven, Marlee", Marlee,Heaven,So,F,4,4,4,3,NA,6,4,3,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,12, Mimi Abusham,"Abusham, Mimi", Mimi,Abusham,So,F,4,0,4,NA,1,1,2,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,18, Emma Romano,"Romano, Emma", Emma,Romano,So,D,4,0,4,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,17, Isabella Romano,"Romano, Isabella", Isabella,Romano,So,F,4,0,4,1,NA,2,3,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,6, Ali Barrow,"Barrow, Ali", Ali,Barrow,Fr,D,4,0,4,NA,NA,0,2,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Navy Midshipmen,31, Emma Frommelt,"Frommelt, Emma", Emma,Frommelt,Jr,M,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,11, Sadie Waite,"Waite, Sadie", Sadie,Waite,So,M,4,4,4,1,NA,2,8,2,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,20, Emma Prososki,"Prososki, Emma", Emma,Prososki,So,M,4,0,4,1,NA,2,4,2,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,4, Nicola Hauk,"Hauk, Nicola", Nicola,Hauk,Sr,D,4,4,4,2,NA,4,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,5, Ella Guyott,"Guyott, Ella", Ella,Guyott,So,M,4,4,4,NA,NA,0,1,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,8, Reese Borer,"Borer, Reese", Reese,Borer,Fr,D,4,0,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,91, Samantha Hauk,"Hauk, Samantha", Samantha,Hauk,Sr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,1,NA,4,4,339:47,4,1.059,14,0.778,NA,1,3,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,9, Eleanor Dale,"Dale, Eleanor", Eleanor,Dale,Sr,F,4,4,4,4,2,10,20,11,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2023,Nebraska Huskers,48, Maggie Altman,"Altman, Maggie", Maggie,Altman,Jr,D,4,0,4,NA,1,1,4,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,2, Haley Peterson,"Peterson, Haley", Haley,Peterson,Jr,M,4,4,4,NA,NA,0,6,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,10, Florence Belzile,"Belzile, Florence", Florence,Belzile,Jr,M,4,4,4,1,1,3,9,4,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,74, Briley Hill,"Hill, Briley", Briley,Hill,So,F,4,0,4,NA,NA,0,4,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,6, Abbey Schwarz,"Schwarz, Abbey", Abbey,Schwarz,Jr,F,4,4,4,2,NA,4,6,2,4,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Nebraska Huskers,25, Ella Rudney,"Rudney, Ella", Ella,Rudney,Fr,M,4,0,4,1,NA,2,5,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,37, Jordan Zade,"Zade, Jordan", Jordan,Zade,Jr,D,4,4,4,NA,3,3,1,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,21, Lauryn Anglim,"Anglim, Lauryn", Lauryn,Anglim,So,D,4,4,4,NA,1,1,1,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,42, Sarah Weber,"Weber, Sarah", Sarah,Weber,Jr,F,3,3,3,1,1,3,13,6,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,17, Marissa Popoola,"Popoola, Marissa", Marissa,Popoola,Sr,D,3,0,3,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,16, Audra Clark,"Clark, Audra", Audra,Clark,Sr,M,3,0,3,NA,NA,0,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,29, Kayma Carpenter,"Carpenter, Kayma", Kayma,Carpenter,Fr,F,3,1,3,NA,1,1,4,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,22, Abby Vacek,"Vacek, Abby", Abby,Vacek,So,F,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,00, Cece Villa,"Villa, Cece", Cece,Villa,So,GK,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,20:13,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2023,Nebraska Huskers,19, Samantha Corrie,"Corrie, Samantha", Samantha,Corrie,Fr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,4, Serene Gronauer,"Gronauer, Serene", Serene,Gronauer,So,F,4,2,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,17, Eva Wees,"Wees, Eva", Eva,Wees,So,F,4,0,4,NA,NA,0,NA,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,26, Abigail Souza,"Souza, Abigail", Abigail,Souza,So,D,4,4,4,NA,1,1,1,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,24, Maddie Benson,"Benson, Maddie", Maddie,Benson,So,M,4,4,4,NA,NA,0,3,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,3, Emily Rich,"Rich, Emily", Emily,Rich,Jr,F,4,4,4,NA,NA,0,6,3,2,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,21, Penny Murphy,"Murphy, Penny", Penny,Murphy,Jr,M,4,4,4,NA,1,1,4,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,14, Caly Ah Soon,"Ah Soon, Caly", Caly,Ah Soon,Jr,M,4,4,4,NA,NA,0,2,2,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,11, Ally Little,"Little, Ally", Ally,Little,Jr,F,4,3,4,NA,NA,0,3,1,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,8, Lauren Muff,"Muff, Lauren", Lauren,Muff,Sr,D,4,4,4,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,7, Luz Arreaga,"Arreaga, Luz", Luz,Arreaga,Sr,M,4,4,4,2,NA,4,9,3,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,31, Olivia Loomis,"Loomis, Olivia", Olivia,Loomis,Fr,F,4,2,4,NA,NA,0,4,2,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,32, Alexis Friesen,"Friesen, Alexis", Alexis,Friesen,Sr,D,3,2,3,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,12, Trinity Sandridge,"Sandridge, Trinity", Trinity,Sandridge,Jr,F,3,1,3,NA,NA,0,2,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,19, Gabby Brown,"Brown, Gabby", Gabby,Brown,Sr,D,3,0,3,2,NA,4,3,2,1,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,23, Ally Larkin,"Larkin, Ally", Ally,Larkin,Fr,GK,3,2,3,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,188:18,3,1.434,9,0.75,1,NA,NA,1,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,33, Emily McCue,"McCue, Emily", Emily,McCue,Sr,GK,2,2,2,NA,NA,0,NA,NA,NA,1,NA,NA,2,2,171:42,7,3.669,15,0.682,NA,NA,NA,1,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,30, Sydnie Fong,"Fong, Sydnie", Sydnie,Fong,So,D,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,10, Zona Kinnaman,"Kinnaman, Zona", Zona,Kinnaman,Sr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,6, Regan Rubin,"Rubin, Regan", Regan,Rubin,Fr,FM,1,0,1,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Nevada Wolf Pack,2, Natalie Borba ,"Borba , Natalie", Natalie,Borba ,So,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
