date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,combined_sho,shutouts,g_wins,g_loss,d_saves,g_ties,corners,pk,pk_att,gwg.x,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_combined_sho,defensive_shutouts,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_g_ties,defensive_corners,defensive_pk,defensive_pk_att,gwg.y,team_id
2023-09-03,Notre Dame Fighting Irish,Michigan St.,Away,Win,2,1,NA,1,2,2,10,3,17,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,4,0,0,1,1,1,8,3,11,0,1,0,0,0,90:00,2,1,0,0,0,0,0,0,8,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,Notre Dame Fighting Irish,Michigan,Home,Loss,0,1,NA,1,0,0,27,7,11,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,11,0,0,NA,1,2,8,3,9,0,0,0,0,0,90:00,0,7,0,1,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-09-10,Notre Dame Fighting Irish,Bowling Green,Away,Win,3,0,NA,1,3,2,23,10,12,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,6,0,0,1,0,0,12,2,11,0,0,0,0,0,90:00,3,7,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-09-15,Notre Dame Fighting Irish,Wake Forest,Home,Win,3,1,NA,1,3,3,12,4,15,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,4,0,0,1,1,1,8,3,14,0,1,0,0,0,90:00,3,1,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-09-21,Notre Dame Fighting Irish,Duke,Away,Win,2,1,NA,1,2,0,17,7,6,0,2,0,0,0,90:00,1,2,0,0,0,0,0,0,5,0,0,1,1,1,11,3,11,0,1,0,0,0,90:00,2,5,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-24,Notre Dame Fighting Irish,Pittsburgh,Away,Draw,1,1,NA,1,1,1,17,7,7,0,0,0,0,0,90:00,1,6,0,0,0,0,0,0,9,0,0,NA,1,1,15,7,14,0,1,0,0,0,90:00,1,6,0,0,0,0,0,0,12,0,0,NA,game_sport_year_ctl_id=16462
2023-09-30,Notre Dame Fighting Irish,Louisville,Home,Win,3,0,NA,1,3,3,27,11,6,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,7,1,1,1,0,0,5,2,8,0,2,0,0,0,90:00,3,8,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-10-05,Notre Dame Fighting Irish,Boston College,Home,Win,3,1,NA,1,3,5,17,6,4,0,1,0,0,0,90:00,1,8,0,0,0,0,0,0,4,0,0,1,1,1,11,9,6,0,1,0,0,0,90:00,3,3,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-10-08,Notre Dame Fighting Irish,Miami (FL),Home,Win,7,2,NA,1,7,5,18,10,8,0,0,0,0,0,90:00,2,1,0,0,0,0,0,0,11,0,1,1,2,0,4,3,4,0,1,0,0,0,90:00,7,3,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-12,Notre Dame Fighting Irish,Florida St.,Away,Loss,1,4,NA,1,1,1,7,5,6,0,3,0,0,0,90:00,4,7,0,0,0,0,0,0,4,0,0,NA,4,5,21,11,9,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-10-19,Notre Dame Fighting Irish,North Carolina,Away,Draw,1,1,NA,1,1,1,2,2,12,0,3,0,0,0,90:00,1,5,0,0,0,0,0,0,0,0,0,NA,1,2,17,6,6,0,2,0,0,0,90:00,1,1,0,0,0,0,0,0,9,0,0,NA,game_sport_year_ctl_id=16462
2023-10-22,Notre Dame Fighting Irish,NC State,Away,Win,1,0,NA,1,1,2,24,5,11,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,3,0,0,1,0,0,5,2,13,1,2,0,0,0,90:00,1,4,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-26,Notre Dame Fighting Irish,Clemson,Home,Win,2,0,NA,1,2,2,13,6,7,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,5,0,1,1,0,0,8,2,7,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-11-02,Notre Dame Fighting Irish,"Clemson Cary, NC",Away,Loss,2,3,NA,1,2,1,18,6,9,0,4,0,0,0,90:00,3,5,0,0,0,0,0,0,7,0,0,NA,3,2,9,8,10,0,2,0,0,0,90:00,2,4,0,0,0,0,0,0,0,1,1,1,game_sport_year_ctl_id=16462
2023-08-17,Oakland Golden Grizzlies,Kent St.,Home,Loss,1,2,NA,1,1,0,8,4,11,0,1,0,0,0,90:00,2,7,0,0,0,0,0,0,2,1,1,NA,2,1,14,9,10,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,5,0,1,1,game_sport_year_ctl_id=16462
2023-08-20,Oakland Golden Grizzlies,Eastern Mich.,Home,Win,1,0,NA,1,1,1,4,1,8,1,0,0,0,0,90:00,0,4,0,1,0,0,0,0,1,0,0,1,0,0,15,4,11,0,1,0,0,0,90:00,1,0,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-08-24,Oakland Golden Grizzlies,Northwestern,Away,Loss,0,7,NA,1,0,0,1,0,8,0,0,0,0,0,90:00,7,5,0,0,0,0,0,0,0,0,0,NA,7,9,21,12,12,0,0,0,0,0,90:00,0,0,1,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-08-27,Oakland Golden Grizzlies,NIU,Away,Draw,0,0,NA,1,0,0,1,0,14,0,2,0,0,0,90:00,0,1,0,1,0,0,0,0,4,0,0,NA,0,0,10,1,10,0,1,0,0,0,90:00,0,0,0,1,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-08-31,Oakland Golden Grizzlies,Ohio St.,Away,Loss,0,6,NA,1,0,0,7,4,8,0,2,0,0,0,90:00,6,5,0,0,0,0,0,0,3,0,0,NA,6,5,19,11,10,0,1,0,0,0,90:00,0,4,1,1,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-09-03,Oakland Golden Grizzlies,Illinois St.,Away,Draw,2,2,NA,1,2,2,11,7,14,0,0,0,0,0,90:00,2,6,0,0,0,0,0,0,2,0,0,NA,2,2,18,8,12,0,0,0,0,0,90:00,2,5,0,0,0,0,0,0,8,1,1,NA,game_sport_year_ctl_id=16462
2023-09-07,Oakland Golden Grizzlies,Western Mich.,Home,Loss,0,3,NA,1,0,0,1,0,8,0,3,0,0,0,90:00,3,8,0,0,0,0,0,0,0,0,0,NA,3,4,22,11,9,0,3,0,0,0,90:00,0,0,0,1,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-09-10,Oakland Golden Grizzlies,Toledo,Away,Win,2,1,NA,1,2,1,14,7,10,0,3,0,0,0,90:00,1,1,0,0,0,0,0,0,2,1,1,1,1,1,10,2,10,2,5,0,0,0,90:00,2,5,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-17,Oakland Golden Grizzlies,Purdue Fort Wayne,Home,Draw,1,1,NA,1,1,0,14,5,9,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,3,1,1,NA,1,0,7,2,14,0,2,0,0,0,90:00,1,4,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-21,Oakland Golden Grizzlies,Northern Ky.,Home,Draw,1,1,NA,1,1,1,6,4,6,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,2,0,0,NA,1,1,5,3,10,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-09-24,Oakland Golden Grizzlies,Cleveland St.,Away,Win,1,0,NA,1,1,0,10,5,7,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,6,0,0,1,0,0,11,4,9,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,7,0,0,NA,game_sport_year_ctl_id=16462
2023-09-30,Oakland Golden Grizzlies,Wright St.,Away,Loss,0,1,NA,1,0,0,14,7,5,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,6,0,0,NA,1,0,11,4,9,0,0,0,0,0,90:00,0,7,0,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-10-05,Oakland Golden Grizzlies,Robert Morris,Home,Draw,1,1,NA,1,1,0,7,4,11,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,7,0,0,NA,1,0,10,5,5,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,0,0,0,NA,game_sport_year_ctl_id=16462
2023-10-08,Oakland Golden Grizzlies,Youngstown St.,Away,Win,2,1,NA,1,2,1,8,5,10,0,2,0,0,0,90:00,1,7,0,0,0,0,0,0,3,1,1,1,1,1,14,8,7,0,1,0,0,0,90:00,2,3,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-10-12,Oakland Golden Grizzlies,IUPUI,Away,Win,2,1,NA,1,2,2,13,9,9,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,4,0,0,1,1,1,13,5,9,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-10-15,Oakland Golden Grizzlies,Green Bay,Home,Draw,0,0,NA,1,0,0,13,6,15,0,1,0,0,0,90:00,0,9,0,1,0,0,0,0,7,0,0,NA,0,0,12,9,12,0,0,0,0,0,90:00,0,6,0,1,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-10-21,Oakland Golden Grizzlies,Milwaukee,Home,Draw,0,0,NA,1,0,0,2,2,13,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,1,0,0,NA,0,0,11,2,8,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-10-25,Oakland Golden Grizzlies,Detroit Mercy,Away,Loss,1,2,NA,1,1,1,14,5,17,0,0,0,0,0,90:00,2,1,0,0,0,0,0,0,4,0,0,NA,2,2,8,3,18,0,3,0,0,0,90:00,1,4,0,0,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-08-17,Ohio Bobcats,Duquesne,Home,Win,3,0,NA,1,3,3,20,8,9,0,2,0,0,0,90:00,0,2,0,1,0,0,0,0,6,0,1,1,0,0,5,2,15,0,2,0,0,0,90:00,3,5,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-24,Ohio Bobcats,Cleveland St.,Home,Win,1,0,NA,1,1,0,18,4,7,0,1,0,0,0,90:00,0,4,0,1,0,0,0,0,6,0,0,1,0,0,9,4,12,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Ohio Bobcats,Navy,Away,Draw,1,1,NA,1,1,1,19,10,8,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,6,0,1,NA,1,0,10,4,10,0,0,0,0,0,90:00,1,9,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-08-31,Ohio Bobcats,Marshall,Away,Loss,0,1,NA,1,0,0,18,9,13,0,2,0,0,0,90:00,1,2,0,0,0,0,0,0,4,0,0,NA,1,0,10,3,14,0,1,0,0,0,90:00,0,9,0,1,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-09-03,Ohio Bobcats,Northern Ky.,Home,Draw,0,0,NA,1,0,0,24,12,9,0,3,0,0,0,90:00,0,3,0,1,0,0,0,0,3,0,0,NA,0,0,6,3,11,0,1,0,0,0,90:00,0,12,0,1,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,Ohio Bobcats,Ohio St.,Away,Loss,1,4,NA,1,1,0,12,7,9,0,2,0,0,0,90:00,4,7,0,0,0,0,0,0,1,1,1,NA,4,3,24,11,16,0,2,0,0,0,90:00,1,6,0,0,0,0,0,0,4,1,1,1,game_sport_year_ctl_id=16462
2023-09-10,Ohio Bobcats,James Madison,Away,Loss,0,1,NA,1,0,0,2,0,6,1,4,0,0,0,90:00,1,7,0,0,0,0,0,0,3,0,0,NA,1,1,15,8,3,0,1,0,0,0,90:00,0,0,0,1,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-09-21,Ohio Bobcats,Kent St.,Home,Loss,0,1,NA,1,0,0,11,1,9,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,6,0,0,NA,1,1,16,5,9,0,2,0,0,0,90:00,0,1,0,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-09-24,Ohio Bobcats,Buffalo,Away,Win,1,0,NA,1,1,1,8,4,8,0,2,0,0,0,90:00,0,7,0,1,0,0,0,0,1,0,0,1,0,0,12,7,8,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,2,0,1,NA,game_sport_year_ctl_id=16462
2023-09-28,Ohio Bobcats,NIU,Away,Win,3,1,NA,1,3,3,13,8,9,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,1,0,0,1,1,0,12,6,10,0,0,0,0,0,90:00,3,5,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-10-01,Ohio Bobcats,Bowling Green,Home,Loss,0,2,NA,1,0,0,10,2,10,0,1,0,0,0,90:00,2,3,0,0,0,0,0,0,2,0,0,NA,2,1,7,5,12,0,0,0,0,0,90:00,0,2,1,1,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-10-05,Ohio Bobcats,Toledo,Home,Loss,0,1,NA,1,0,0,17,4,12,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,4,0,0,NA,1,1,4,3,12,0,1,0,0,0,90:00,0,4,0,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-10-08,Ohio Bobcats,Western Mich.,Away,Draw,1,1,NA,1,1,0,10,4,11,0,0,0,0,0,90:00,1,8,0,0,0,0,0,0,0,0,0,NA,1,0,25,9,10,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,9,0,0,NA,game_sport_year_ctl_id=16462
2023-10-12,Ohio Bobcats,Central Mich.,Home,Draw,1,1,NA,1,1,1,15,8,9,0,1,0,0,0,90:00,1,0,0,0,0,0,0,0,8,0,0,NA,1,1,6,1,8,0,0,0,0,0,90:00,1,7,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-15,Ohio Bobcats,Ball St.,Away,Draw,2,2,NA,1,2,1,23,14,4,0,1,0,0,0,90:00,2,7,0,0,0,0,0,0,3,1,1,NA,2,4,16,9,8,0,0,0,0,0,90:00,2,12,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-10-19,Ohio Bobcats,Miami (OH),Away,Loss,0,1,NA,1,0,0,13,8,10,0,0,0,0,0,90:00,1,7,0,0,0,0,0,0,1,0,0,NA,1,1,17,8,7,0,0,0,0,0,90:00,0,8,0,1,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-10-22,Ohio Bobcats,Eastern Mich.,Home,Win,1,0,NA,1,1,0,30,14,10,0,1,0,0,0,90:00,0,5,0,1,0,0,0,0,7,0,0,1,0,0,11,5,6,0,2,0,0,0,90:00,1,13,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-10-26,Ohio Bobcats,Akron,Home,Win,3,0,NA,1,3,3,20,9,14,0,1,0,0,0,90:00,0,1,0,1,0,0,0,0,5,0,0,1,0,0,3,1,10,0,1,0,0,0,90:00,3,6,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-29,Ohio Bobcats,Ball St.,Away,Win,2,0,NA,1,2,2,15,8,13,0,3,0,0,0,90:00,0,1,0,1,0,0,0,0,1,0,0,1,0,0,8,1,11,0,1,0,0,0,90:00,2,6,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-11-02,Ohio Bobcats,"Bowling Green Kalamazoo, MI",Away,Win,2,1,NA,1,2,1,11,5,8,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,5,0,0,1,1,2,14,6,12,0,1,0,0,0,90:00,2,3,0,0,0,0,0,0,9,0,0,NA,game_sport_year_ctl_id=16462
2023-08-17,Ohio St. Buckeyes,Miami (OH),Home,Win,3,0,NA,1,3,3,26,12,6,0,1,0,0,0,90:00,0,1,1,1,0,0,0,0,6,0,0,1,0,0,8,1,13,0,1,0,0,0,90:00,3,9,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-08-20,Ohio St. Buckeyes,Buffalo,Home,Loss,1,2,NA,1,1,2,18,4,16,0,1,0,0,0,90:00,2,2,0,0,0,0,0,0,8,0,0,NA,2,2,7,4,12,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-08-24,Ohio St. Buckeyes,Memphis,Away,Loss,1,6,NA,1,1,0,8,6,7,0,0,0,0,0,90:00,6,7,0,0,0,0,0,0,3,1,1,NA,6,5,22,13,12,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,7,0,0,1,game_sport_year_ctl_id=16462
2023-08-27,Ohio St. Buckeyes,Montana,Away,Draw,2,2,NA,1,2,1,7,5,8,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,3,0,0,NA,2,0,13,4,8,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,3,1,1,NA,game_sport_year_ctl_id=16462
2023-08-31,Ohio St. Buckeyes,Oakland,Home,Win,6,0,NA,1,6,5,19,11,10,0,1,0,0,0,90:00,0,4,1,1,0,0,0,0,3,0,0,1,0,0,7,4,8,0,2,0,0,0,90:00,6,5,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,Ohio St. Buckeyes,Ohio,Home,Win,4,1,NA,1,4,3,24,11,16,0,2,0,0,0,90:00,1,6,0,0,0,0,0,0,4,1,1,1,1,0,12,7,9,0,2,0,0,0,90:00,4,7,0,0,0,0,0,0,1,1,1,NA,game_sport_year_ctl_id=16462
2023-09-10,Ohio St. Buckeyes,Auburn,Home,Win,2,0,NA,1,2,1,14,5,14,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,2,0,0,1,0,0,8,5,11,0,2,0,0,0,90:00,2,3,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-17,Ohio St. Buckeyes,Michigan St.,Away,Draw,1,1,NA,1,1,1,15,10,14,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,7,0,0,NA,1,2,16,6,14,0,0,0,0,0,90:00,1,9,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-09-21,Ohio St. Buckeyes,Nebraska,Home,Loss,1,2,NA,1,1,1,13,1,12,0,1,0,0,0,90:00,2,5,0,0,0,0,0,0,2,0,0,NA,2,3,29,7,11,0,1,0,0,0,90:00,1,0,0,0,0,0,0,0,11,0,0,1,game_sport_year_ctl_id=16462
2023-09-24,Ohio St. Buckeyes,Maryland,Away,Win,1,0,NA,1,1,1,25,10,10,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,8,0,0,1,0,0,10,2,7,0,0,0,0,0,90:00,1,9,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-28,Ohio St. Buckeyes,Indiana,Home,Win,2,1,NA,1,2,2,8,6,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,3,0,0,1,1,1,14,5,8,0,2,0,0,0,90:00,2,4,0,0,0,0,0,0,9,0,0,NA,game_sport_year_ctl_id=16462
2023-10-01,Ohio St. Buckeyes,Illinois,Home,Win,2,1,NA,1,2,2,12,7,9,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,7,0,0,1,1,1,10,5,5,0,0,0,0,0,90:00,2,5,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-10-08,Ohio St. Buckeyes,Penn St.,Away,Loss,1,2,NA,1,1,0,17,5,7,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,8,0,0,NA,2,4,10,6,5,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-10-12,Ohio St. Buckeyes,Minnesota,Away,Loss,0,2,NA,1,0,0,8,5,4,0,0,0,0,0,90:00,2,6,0,0,0,0,0,0,5,0,0,NA,2,4,16,8,4,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-10-15,Ohio St. Buckeyes,Wisconsin,Away,Win,1,0,NA,1,1,1,7,4,11,0,0,0,0,0,90:00,0,3,0,1,0,0,0,0,9,0,0,1,0,0,6,3,8,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-10-19,Ohio St. Buckeyes,Rutgers,Home,Loss,0,1,NA,1,0,0,16,4,9,0,0,0,0,0,90:00,1,8,0,0,0,0,0,0,8,0,0,NA,1,2,20,9,7,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-10-22,Ohio St. Buckeyes,Michigan,Home,Win,4,1,NA,1,4,3,19,13,11,0,1,0,0,0,90:00,1,7,0,0,0,0,0,0,7,0,0,1,1,1,17,8,4,0,0,0,0,0,90:00,4,9,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-10-29,Ohio St. Buckeyes,Nebraska,Away,Loss,2,3,NA,1,2,2,12,5,9,0,0,0,0,0,90:00,3,8,0,0,0,0,0,0,2,0,0,NA,3,5,19,11,11,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,4,0,0,1,game_sport_year_ctl_id=16462
2023-08-17,Oklahoma Sooners,Tulsa,Home,Win,6,0,NA,1,6,8,12,6,11,0,0,0,0,0,90:00,0,4,1,1,0,0,0,0,5,0,0,1,0,0,7,4,12,0,0,0,0,0,90:00,6,0,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-08-20,Oklahoma Sooners,Oral Roberts,Home,Win,4,2,NA,1,4,3,23,15,7,0,0,0,0,0,90:00,2,6,0,0,0,0,0,0,10,0,0,1,2,2,15,8,7,0,0,0,0,0,90:00,4,11,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-08-24,Oklahoma Sooners,Ark.-Pine Bluff,Home,Win,8,1,NA,1,8,7,46,29,10,0,0,0,0,0,90:00,1,1,0,0,0,0,0,0,11,1,1,1,1,0,2,2,10,0,1,0,0,0,90:00,8,21,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Oklahoma Sooners,Samford,Away,Loss,0,4,NA,1,0,0,9,3,9,0,1,0,0,0,90:00,4,3,0,0,0,0,0,0,4,0,0,NA,4,2,16,7,14,0,0,0,0,0,90:00,0,3,0,1,0,0,0,0,10,0,0,1,game_sport_year_ctl_id=16462
2023-08-31,Oklahoma Sooners,Gonzaga,Away,Loss,0,3,NA,1,0,0,12,5,9,0,0,0,0,0,90:00,3,7,0,0,0,0,0,0,2,0,0,NA,3,3,18,10,15,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,8,0,0,1,game_sport_year_ctl_id=16462
2023-09-03,Oklahoma Sooners,"Montana Spokane, WA",Away,Loss,0,1,NA,1,0,0,16,5,12,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,8,0,0,NA,1,2,6,5,9,0,1,0,0,0,90:00,0,5,0,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-09-07,Oklahoma Sooners,Murray St.,Home,Win,5,1,NA,1,5,4,19,14,13,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,3,0,0,1,1,2,7,3,14,0,2,0,0,0,90:00,5,9,0,0,0,0,0,0,0,0,0,NA,game_sport_year_ctl_id=16462
2023-09-14,Oklahoma Sooners,Kansas,Home,Draw,2,2,NA,1,2,0,18,8,8,0,1,0,0,0,90:00,2,0,0,0,0,0,0,0,9,1,2,NA,2,1,6,2,13,0,0,0,0,0,90:00,2,6,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-09-17,Oklahoma Sooners,Omaha,Away,Loss,1,2,NA,1,1,1,20,8,11,0,2,0,0,0,90:00,2,1,0,0,0,0,0,0,10,0,0,NA,2,1,5,3,9,0,0,0,0,0,90:00,1,7,0,0,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-09-21,Oklahoma Sooners,Kansas St.,Home,Win,2,0,NA,1,2,2,12,2,2,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,12,0,0,1,0,0,10,5,4,0,0,0,0,0,90:00,2,1,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-09-24,Oklahoma Sooners,Houston,Away,Win,2,1,NA,1,2,2,12,7,9,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,10,0,0,1,1,0,11,6,8,0,1,0,0,0,90:00,2,5,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-28,Oklahoma Sooners,Texas Tech,Away,Loss,0,2,NA,1,0,0,6,3,10,0,0,0,0,0,90:00,2,0,0,0,0,0,0,0,7,0,0,NA,2,1,8,2,11,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,1,1,1,1,game_sport_year_ctl_id=16462
2023-10-01,Oklahoma Sooners,UCF,Home,Loss,1,2,NA,1,1,0,20,7,7,0,0,0,0,0,90:00,2,2,0,0,0,0,0,0,15,0,0,NA,2,3,8,4,11,0,0,0,0,0,90:00,1,6,0,0,0,0,0,0,1,0,0,1,game_sport_year_ctl_id=16462
2023-10-05,Oklahoma Sooners,West Virginia,Away,Loss,0,4,NA,1,0,0,14,4,6,0,0,0,0,0,90:00,4,5,0,0,0,0,0,0,5,0,0,NA,4,4,16,9,11,0,1,0,0,0,90:00,0,4,0,1,0,0,0,0,8,0,0,1,game_sport_year_ctl_id=16462
2023-10-08,Oklahoma Sooners,Cincinnati,Away,Draw,0,0,NA,1,0,0,8,1,9,0,2,0,0,0,90:00,0,4,0,1,0,0,0,0,2,0,0,NA,0,0,9,4,12,0,1,0,0,0,90:00,0,1,0,1,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-10-12,Oklahoma Sooners,Texas,Home,Win,2,0,NA,1,2,2,17,9,11,0,1,0,0,0,90:00,0,5,0,1,0,0,0,0,6,0,0,1,0,0,13,5,9,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,7,0,0,NA,game_sport_year_ctl_id=16462
2023-10-16,Oklahoma Sooners,BYU,Home,Loss,0,2,NA,1,0,0,13,8,7,0,2,0,0,0,90:00,2,3,0,0,0,0,0,0,6,0,0,NA,2,4,10,5,9,0,1,0,0,0,90:00,0,8,0,1,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-10-23,Oklahoma Sooners,Oklahoma St.,Away,Loss,0,1,NA,1,0,0,12,6,14,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,5,0,0,NA,1,1,12,6,14,0,0,0,0,0,90:00,0,6,0,1,0,0,0,0,8,0,0,1,game_sport_year_ctl_id=16462
