season,team,team_id,full_name,roster_name,first_name,last_name,yr,pos,number,ht,gp,gs,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,gwg
2025,Oregon St. Beavers,528,John Nicolson,John Nicolson,John,Nicolson,So,GK,1,63,15,15,NA,2,1,1,1,NA,NA,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Iker Carbonell,Iker Carbonell,Iker,Carbonell,So,D,2,NA,13,9,2,5,12,4,11,NA,1,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Paul Fecteau,Paul Fecteau,Paul,Fecteau,So,F,29,61,13,3,1,2,10,6,15,NA,2,NA,NA,NA,1
2025,Oregon St. Beavers,528,Jacob Zapien,Jacob Zapien,Jacob,Zapien,Jr,D,6,60,12,11,NA,NA,4,NA,9,NA,1,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Aidan Marquez,Aidan Marquez,Aidan,Marquez,Fr,F,11,61,11,3,NA,2,5,1,5,NA,2,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Pol Morlans,Pol Morlans,Pol,Morlans,Sr,D,5,61,11,7,NA,NA,3,2,1,NA,1,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Diego Rodriguez,Diego Rodriguez,Diego,Rodriguez,So,M,8,510,10,0,2,3,5,2,3,NA,NA,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Sava Catlett,Sava Catlett,Sava,Catlett,Fr,D,25,65,9,1,2,NA,3,2,2,NA,NA,NA,NA,NA,1
2025,Oregon St. Beavers,528,Fabian Straudi,Fabian Straudi,Fabian,Straudi,Sr,M,21,59,8,6,1,6,6,4,10,NA,NA,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Massimo Meneses,Massimo Meneses,Massimo,Meneses,Fr,D,16,58,7,0,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Oriol Vidal,Oriol Vidal,Oriol,Vidal,Jr,D,4,61,6,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Joseph Ogwang,Joseph Ogwang,Joseph,Ogwang,So,D,20,NA,4,2,NA,1,2,1,2,NA,1,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Oliver Hernandez Parra,Oliver Hernandez Parra,Oliver,Hernandez Parra,Fr,M,18,NA,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Mamadou Diallo,Mamadou Diallo,Mamadou,Diallo,Fr,F,13,NA,1,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2025,Oregon St. Beavers,528,Mark Wieder,Mark Wieder,Mark,Wieder,So,D,17,62,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Pacific Tigers,534,Jose Maria Barrera,Jose Maria Barrera,Jose Maria,Barrera,Sr,M,11,510,17,16,2,2,20,8,14,NA,3,NA,NA,NA,NA
2025,Pacific Tigers,534,Ignacio Flores III,Ignacio Flores III,Ignacio,Flores III,Sr,D,27,60,17,15,NA,2,1,NA,10,NA,NA,NA,NA,NA,NA
2025,Pacific Tigers,534,Ezekiel Padilla,Ezekiel Padilla,Ezekiel,Padilla,So,F,18,58,17,14,2,1,29,14,26,NA,4,NA,NA,NA,NA
2025,Pacific Tigers,534,Massimo Erfani,Massimo Erfani,Massimo,Erfani,Jr,F,17,60,17,10,1,1,14,6,10,NA,NA,NA,NA,NA,NA
2025,Pacific Tigers,534,James Andrew,James Andrew,James,Andrew,So,F,20,61,16,7,NA,1,7,3,6,NA,4,NA,NA,NA,NA
2025,Pacific Tigers,534,Montgomery Carey,Montgomery Carey,Montgomery,Carey,So,D,16,510,16,4,1,NA,3,2,5,1,1,NA,NA,NA,1
2025,Pacific Tigers,534,Luca Baltzer,Luca Baltzer,Luca,Baltzer,Sr,M,10,61,16,16,3,4,18,10,23,NA,2,NA,1,1,1
2025,Pacific Tigers,534,Alberto Cruz,Alberto Cruz,Alberto,Cruz,Sr,F,9,511,16,9,2,1,10,6,8,NA,2,NA,1,1,1
2025,Pacific Tigers,534,Josephat Yangyuoru,Josephat Yangyuoru,Josephat,Yangyuoru,Fr,F,7,61,16,9,2,1,10,4,15,NA,2,NA,NA,NA,NA
2025,Pacific Tigers,534,Emmanuel Frimpong,Emmanuel Frimpong,Emmanuel,Frimpong,Fr,M,22,62,15,12,NA,NA,3,2,19,NA,3,NA,NA,NA,NA
2025,Pacific Tigers,534,Dominic Berrios,Dominic Berrios,Dominic,Berrios,Fr,F,12,510,15,12,1,3,7,1,20,1,5,NA,NA,NA,NA
2025,Pacific Tigers,534,Matteo Carbone,Matteo Carbone,Matteo,Carbone,Sr,D,3,60,15,15,NA,1,9,4,5,NA,3,NA,NA,NA,NA
2025,Pacific Tigers,534,Jacob Heisner,Jacob Heisner,Jacob,Heisner,Sr,D,2,61,14,11,1,NA,7,4,11,1,4,NA,NA,NA,NA
2025,Pacific Tigers,534,Mateus Ruiz-Hurst,Mateus Ruiz-Hurst,Mateus,Ruiz-Hurst,Sr,GK,1,62,13,13,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2025,Pacific Tigers,534,Carlos Maldonado,Carlos Maldonado,Carlos,Maldonado,So,M,21,61,12,10,NA,2,4,1,4,NA,1,NA,NA,NA,NA
2025,Pacific Tigers,534,Rodrigo Fernandez Martinez,Rodrigo Fernandez Martinez,Rodrigo,Fernandez Martinez,So,D,5,511,9,2,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA
2025,Pacific Tigers,534,Connor Louden,Connor Louden,Connor,Louden,So,M,25,61,8,0,NA,1,3,NA,2,NA,1,NA,NA,NA,NA
2025,Pacific Tigers,534,Muharif Abdul-Kadir,Muharif Abdul-Kadir,Muharif,Abdul-Kadir,So,D,4,62,7,6,1,1,4,3,6,NA,2,NA,NA,NA,1
2025,Pacific Tigers,534,Aaron Folikwei,Aaron Folikwei,Aaron,Folikwei,Fr,F,23,510,6,0,1,NA,1,1,2,NA,NA,NA,NA,NA,NA
2025,Pacific Tigers,534,Ben-Martin Wilkinson,Ben-Martin Wilkinson,Ben-Martin,Wilkinson,Sr,F,19,62,5,0,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA
2025,Pacific Tigers,534,Milo Risenhoover,Milo Risenhoover,Milo,Risenhoover,Jr,GK,29,62,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Pacific Tigers,534,Daniel Govea,Daniel Govea,Daniel,Govea,Jr,M,8,510,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
2025,Pacific Tigers,534,Caleb Cliburn,Caleb Cliburn,Caleb,Cliburn,Fr,F,26,57,3,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Romeo Dahlen,Romeo Dahlen,Romeo,Dahlen,So,F,16,511,16,16,6,1,24,14,9,NA,NA,NA,NA,NA,2
2025,Penn Quakers,540,Patrick Cayelli,Patrick Cayelli,Patrick,Cayelli,Sr,M,10,510,16,16,9,8,41,25,4,NA,NA,NA,3,3,2
2025,Penn Quakers,540,Owen Sullivan,Owen Sullivan,Owen,Sullivan,Jr,D,34,511,16,4,NA,1,14,5,8,NA,2,NA,NA,NA,NA
2025,Penn Quakers,540,Erickson Sakalosky,Erickson Sakalosky,Erickson,Sakalosky,Sr,F,11,511,16,15,1,3,28,7,9,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Marco Bottene,Marco Bottene,Marco,Bottene,So,M,15,60,16,13,3,4,36,13,11,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,George Herbert,George Herbert,George,Herbert,Jr,M,31,58,16,16,NA,2,5,NA,7,NA,1,NA,NA,NA,NA
2025,Penn Quakers,540,Aiden Frick,Aiden Frick,Aiden,Frick,So,M,29,61,16,6,NA,NA,7,2,10,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Connor Dawson,Connor Dawson,Connor,Dawson,Jr,D,2,63,16,16,NA,2,10,4,4,NA,1,NA,NA,NA,NA
2025,Penn Quakers,540,Oliver Pratt,Oliver Pratt,Oliver,Pratt,Sr,D,3,511,16,16,3,4,22,10,10,NA,1,NA,NA,NA,3
2025,Penn Quakers,540,Malachi Neal,Malachi Neal,Malachi,Neal,Jr,D,14,62,16,16,1,1,6,4,7,NA,2,NA,NA,NA,1
2025,Penn Quakers,540,Joaquin Niehenke,Joaquin Niehenke,Joaquin,Niehenke,Jr,D,5,62,15,12,NA,1,8,4,5,NA,3,NA,NA,NA,NA
2025,Penn Quakers,540,Jack Wagoner,Jack Wagoner,Jack,Wagoner,Sr,F,12,511,15,0,5,NA,13,9,9,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Michael Howard,Michael Howard,Michael,Howard,So,F,17,60,15,4,1,2,16,8,5,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Will Kelly,Will Kelly,Will,Kelly,Sr,M,35,58,14,0,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Adam Ambrus-Aikelin,Adam Ambrus-Aikelin,Adam,Ambrus-Aikelin,Fr,M,13,511,14,0,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Phillip Falcon III,Phillip Falcon III,Phillip,Falcon III,Jr,GK,1,63,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Gavin Seele,Gavin Seele,Gavin,Seele,Sr,M,4,57,11,0,NA,1,4,3,3,NA,1,NA,NA,NA,NA
2025,Penn Quakers,540,Jack-Ryan Jeremiah,Jack-Ryan Jeremiah,Jack-Ryan,Jeremiah,Jr,M,8,59,11,10,NA,NA,6,1,4,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Tim Shine,Tim Shine,Tim,Shine,So,F,28,61,6,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,David Howard,David Howard,David,Howard,Sr,GK,30,62,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Philip Pak,Philip Pak,Philip,Pak,Fr,M,6,58,5,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Patrick Weir,Patrick Weir,Patrick,Weir,So,D,36,61,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Kalani Kunimura,Kalani Kunimura,Kalani,Kunimura,Fr,D,26,510,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Carter Feinman,Carter Feinman,Carter,Feinman,So,D,38,61,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Nik Kathiresan,Nik Kathiresan,Nik,Kathiresan,Jr,D,21,57,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Becket Empson-Speiden,Becket Empson-Speiden,Becket,Empson-Speiden,Fr,D,27,510,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Theo Ottosson,Theo Ottosson,Theo,Ottosson,Fr,F,24,62,2,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Adam Kuechler,Adam Kuechler,Adam,Kuechler,Jr,F,33,62,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Lincoln Matuskiewicz,Lincoln Matuskiewicz,Lincoln,Matuskiewicz,Fr,D,22,64,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Max Bohemier,Max Bohemier,Max,Bohemier,Fr,M,23,511,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn Quakers,540,Pierce Wagner,Pierce Wagner,Pierce,Wagner,Jr,M,19,511,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Malick Daouda,Malick Daouda,Malick,Daouda,So,M,6,63,17,16,3,1,16,7,15,NA,1,NA,NA,NA,1
2025,Penn St. Nittany Lions,539,Ben Madore,Ben Madore,Ben,Madore,Jr,M,21,59,17,9,5,1,28,12,21,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Davy Leavey,Davy Leavey,Davy,Leavey,Fr,M,16,60,17,10,NA,NA,12,5,16,NA,2,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Van Danielson,Van Danielson,Van,Danielson,Sr,M,22,510,17,5,4,2,18,11,3,NA,NA,NA,NA,NA,1
2025,Penn St. Nittany Lions,539,Matthew Henderson,Matthew Henderson,Matthew,Henderson,Sr,D,3,510,17,16,NA,2,8,4,10,NA,3,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Morgan Marshall,Morgan Marshall,Morgan,Marshall,Jr,D,14,510,17,16,1,2,15,7,9,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Ben Liscum,Ben Liscum,Ben,Liscum,Sr,M,20,60,16,16,2,3,10,5,11,NA,3,NA,1,1,NA
2025,Penn St. Nittany Lions,539,Caden Grabfelder,Caden Grabfelder,Caden,Grabfelder,Jr,M,11,60,16,14,2,5,32,12,22,1,2,NA,NA,NA,1
2025,Penn St. Nittany Lions,539,Freddie Bell,Freddie Bell,Freddie,Bell,Jr,M,10,511,15,14,1,1,19,7,13,NA,5,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Jonathan Evans,Jonathan Evans,Jonathan,Evans,So,GK,27,60,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Joseph Sheridan,Joseph Sheridan,Joseph,Sheridan,Fr,D,5,66,14,13,NA,1,5,3,8,1,3,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Ben Nash,Ben Nash,Ben,Nash,Fr,D,2,511,14,5,1,NA,4,2,7,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Kai Phillip,Kai Phillip,Kai,Phillip,Sr,F,19,63,14,10,2,1,24,7,15,NA,3,NA,NA,NA,1
2025,Penn St. Nittany Lions,539,Christian Dionne,Christian Dionne,Christian,Dionne,Jr,M,8,58,11,6,3,1,24,10,6,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Samuel Ovesen,Samuel Ovesen,Samuel,Ovesen,Sr,D,4,61,11,7,1,1,6,2,1,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Matthew Eger,Matthew Eger,Matthew,Eger,Fr,D,15,61,10,3,NA,NA,1,NA,5,NA,1,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Matiwos Rumley,Matiwos Rumley,Matiwos,Rumley,Sr,D,12,511,10,5,1,NA,4,2,5,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Conor Clair,Conor Clair,Conor,Clair,So,M,23,61,5,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Fredrick Grundin,Fredrick Grundin,Fredrick,Grundin,Jr,GK,31,61,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Jeppe Runge,Jeppe Runge,Jeppe,Runge,Fr,F,7,511,3,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Sebastian Delacruz,Sebastian Delacruz,Sebastian,Delacruz,So,D,24,511,3,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Conrad Brady,Conrad Brady,Conrad,Brady,Jr,M,26,58,2,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
2025,Penn St. Nittany Lions,539,Nziza Siibo,Nziza Siibo,Nziza,Siibo,Fr,FM,33,NA,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,1
2025,Pittsburgh Panthers,545,Jackson Gilman,Jackson Gilman,Jackson,Gilman,Sr,D,2,511,18,18,NA,1,12,3,11,NA,2,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Gavin Wetzel,Gavin Wetzel,Gavin,Wetzel,Fr,D,24,510,18,18,NA,1,2,1,4,NA,2,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Albert Thorsen,Albert Thorsen,Albert,Thorsen,Jr,F,9,511,18,14,3,3,25,13,13,NA,2,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Jack Moxom,Jack Moxom,Jack,Moxom,Jr,GK,1,63,18,18,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Grayson Carter,Grayson Carter,Grayson,Carter,Fr,M,20,59,18,15,1,1,14,3,20,NA,2,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Arnau Vilamitjana,Arnau Vilamitjana,Arnau,Vilamitjana,Sr,M,14,62,17,17,8,3,35,13,22,NA,5,NA,1,2,2
2025,Pittsburgh Panthers,545,Lasse Dahl,Lasse Dahl,Lasse,Dahl,So,F,7,61,15,12,3,1,22,12,9,NA,NA,NA,NA,NA,2
2025,Pittsburgh Panthers,545,Tomas Bedouret,Tomas Bedouret,Tomas,Bedouret,Sr,M,23,510,15,15,NA,1,13,3,15,1,1,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Casper Svendby,Casper Svendby,Casper,Svendby,Sr,D,21,510,15,10,NA,NA,7,1,15,NA,3,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Santiago Ferreira,Santiago Ferreira,Santiago,Ferreira,Jr,M,28,56,14,11,1,2,13,2,7,NA,NA,NA,NA,NA,1
2025,Pittsburgh Panthers,545,Anders Bordoy,Anders Bordoy,Anders,Bordoy,Jr,M,26,60,14,7,NA,2,13,3,6,NA,1,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Miguel Bertran,Miguel Bertran,Miguel,Bertran,So,M,10,57,13,5,1,NA,5,3,5,NA,NA,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Niklas Sørensen,Niklas Sørensen,Niklas,Sørensen,So,D,5,63,13,12,NA,3,5,NA,6,1,1,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Joshua Veychek,Joshua Veychek,Joshua,Veychek,So,M,18,58,12,1,NA,1,NA,NA,4,NA,3,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Loke Mattsson,Loke Mattsson,Loke,Mattsson,Fr,F,19,58,11,0,NA,1,4,1,11,NA,NA,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Jacob Redenfors,Jacob Redenfors,Jacob,Redenfors,Fr,D,3,61,11,5,NA,1,2,2,7,NA,3,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Logan Oliver,Logan Oliver,Logan,Oliver,Jr,M,6,511,11,7,NA,1,1,NA,8,NA,2,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Marco Silva,Marco Silva,Marco,Silva,Jr,M,11,511,11,5,2,1,4,3,6,NA,NA,NA,NA,NA,1
2025,Pittsburgh Panthers,545,Josh Hardin,Josh Hardin,Josh,Hardin,Jr,D,13,56,10,7,NA,1,5,4,7,NA,1,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Alex Hauskrecht,Alex Hauskrecht,Alex,Hauskrecht,Jr,F,27,511,8,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Zahir Dyke,Zahir Dyke,Zahir,Dyke,Jr,F,15,511,7,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Jakob Lopping,Jakob Lopping,Jakob,Lopping,Fr,M,8,58,7,0,1,1,9,4,7,NA,NA,NA,NA,NA,NA
2025,Pittsburgh Panthers,545,Ferran Baqué,Ferran Baqué,Ferran,Baqué,Fr,D,4,511,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Portland Pilots,551,Micaah Garnette,Micaah Garnette,Micaah,Garnette,Sr,F,14,59,16,9,1,4,10,4,4,NA,3,NA,NA,NA,NA
2025,Portland Pilots,551,Diego Rosas,Diego Rosas,Diego,Rosas,Jr,F,10,NA,16,15,1,14,21,11,13,NA,1,NA,NA,NA,NA
2025,Portland Pilots,551,Alex Waggoner,Alex Waggoner,Alex,Waggoner,Jr,F,9,61,16,6,3,1,22,13,8,NA,NA,NA,NA,NA,2
2025,Portland Pilots,551,Ethan Zamora,Ethan Zamora,Ethan,Zamora,Jr,D,5,510,16,10,1,4,5,2,8,NA,1,NA,NA,NA,NA
2025,Portland Pilots,551,Joe Highfield,Joe Highfield,Joe,Highfield,So,F,7,64,16,16,8,5,38,21,17,NA,1,NA,NA,1,2
2025,Portland Pilots,551,Wylie Trujillo,Wylie Trujillo,Wylie,Trujillo,Sr,F,2,59,16,14,NA,2,9,1,11,NA,3,NA,NA,NA,NA
2025,Portland Pilots,551,David Ajagbe,David Ajagbe,David,Ajagbe,So,F,19,61,16,16,10,3,40,21,33,NA,2,NA,NA,NA,5
2025,Portland Pilots,551,Angel Martinez,Angel Martinez,Angel,Martinez,So,D,21,NA,15,15,NA,2,2,NA,5,NA,2,NA,NA,NA,NA
2025,Portland Pilots,551,Efetobo Aror,Efetobo Aror,Efetobo,Aror,Jr,M,8,57,15,14,1,1,10,3,19,1,1,NA,NA,NA,NA
2025,Portland Pilots,551,Miguel-Angel Hernandez,Miguel-Angel Hernandez,Miguel-Angel,Hernandez,Jr,GK,34,60,15,15,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2025,Portland Pilots,551,Nikos Clarke-Tosczak,Nikos Clarke-Tosczak,Nikos,Clarke-Tosczak,Jr,D,3,510,15,15,NA,4,4,2,9,NA,2,NA,NA,NA,NA
2025,Portland Pilots,551,Sebastian Hernandez,Sebastian Hernandez,Sebastian,Hernandez,Sr,D,16,510,15,15,2,2,7,3,7,NA,2,NA,NA,NA,NA
2025,Portland Pilots,551,Andrew Portis,Andrew Portis,Andrew,Portis,Sr,D,24,64,14,1,NA,1,1,NA,7,NA,NA,NA,NA,NA,NA
2025,Portland Pilots,551,Oliver Jeppe,Oliver Jeppe,Oliver,Jeppe,Sr,D,12,62,14,2,1,1,3,1,9,NA,1,NA,NA,NA,NA
2025,Portland Pilots,551,Anton Hjalmarsson,Anton Hjalmarsson,Anton,Hjalmarsson,Jr,F,11,61,13,4,4,3,16,10,13,NA,1,NA,NA,NA,2
2025,Portland Pilots,551,Nicholas Dunbar,Nicholas Dunbar,Nicholas,Dunbar,Jr,F,13,510,12,2,3,NA,15,5,5,NA,NA,NA,NA,NA,1
2025,Portland Pilots,551,Michael Dunne,Michael Dunne,Michael,Dunne,So,D,4,60,12,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Portland Pilots,551,Christian Mendoza,Christian Mendoza,Christian,Mendoza,Fr,,6,NA,9,3,1,2,5,2,6,NA,2,NA,NA,NA,NA
2025,Portland Pilots,551,Ayo Akintobi,Ayo Akintobi,Ayo,Akintobi,Fr,D,22,60,7,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2025,Portland Pilots,551,Ritvik Karra,Ritvik Karra,Ritvik,Karra,Fr,M,27,NA,5,0,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2025,Portland Pilots,551,Parker Jackson,Parker Jackson,Parker,Jackson,So,M,18,54,4,1,1,NA,4,1,5,NA,NA,NA,NA,NA,NA
2025,Portland Pilots,551,Jordan Barclay,Jordan Barclay,Jordan,Barclay,So,D,26,NA,3,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA
2025,Portland Pilots,551,Maddox Findlay,Maddox Findlay,Maddox,Findlay,Fr,F,17,60,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Portland Pilots,551,Massimo Oedekoven Pomponi,Massimo Oedekoven Pomponi,Massimo,Oedekoven Pomponi,Sr,GK,23,61,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Javien Rambert,Javien Rambert,Javien,Rambert,So,D,23,61,20,19,NA,NA,3,2,7,NA,2,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Gabe Carvalho,Gabe Carvalho,Gabe,Carvalho,So,D,24,57,20,18,1,1,4,1,8,NA,NA,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Adrian Buri,Adrian Buri,Adrian,Buri,So,M,3,59,20,6,NA,1,14,6,11,NA,NA,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Jonas Sundli-Hardig,Jonas Sundli-Hardig,Jonas,Sundli-Hardig,So,M,16,60,20,20,2,3,14,10,16,NA,NA,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Tim Baerwalde,Tim Baerwalde,Tim,Baerwalde,Sr,GK,1,62,20,20,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Alessandro Libertucci,Alessandro Libertucci,Alessandro,Libertucci,Fr,M,27,510,20,5,1,NA,18,7,6,NA,1,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Steven Cordova,Steven Cordova,Steven,Cordova,Sr,M,6,510,19,19,3,4,23,10,22,NA,5,NA,3,3,2
2025,Presbyterian Blue Hose,1320,Aloni Elfu,Aloni Elfu,Aloni,Elfu,Fr,M,11,58,18,9,2,5,16,5,7,NA,3,NA,NA,NA,1
2025,Presbyterian Blue Hose,1320,Iragi Kalala,Iragi Kalala,Iragi,Kalala,Sr,M,7,54,18,17,6,1,20,13,7,NA,NA,NA,NA,NA,1
2025,Presbyterian Blue Hose,1320,Ole Smaaskjaer,Ole Smaaskjaer,Ole,Smaaskjaer,Fr,D,15,61,18,10,NA,2,1,NA,8,NA,1,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Parker Brennan,Parker Brennan,Parker,Brennan,So,M,13,59,17,4,1,NA,7,3,5,NA,NA,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Samuel Murar,Samuel Murar,Samuel,Murar,Fr,M,8,60,17,0,1,NA,9,3,8,NA,NA,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Max Falconer,Max Falconer,Max,Falconer,So,M,14,510,17,16,NA,NA,9,4,13,NA,1,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Bryce Burdette,Bryce Burdette,Bryce,Burdette,Jr,D,17,63,16,16,1,2,3,2,6,1,4,NA,NA,NA,1
2025,Presbyterian Blue Hose,1320,Thomas Stofring,Thomas Stofring,Thomas,Stofring,Fr,F,20,61,15,2,1,NA,9,6,3,NA,NA,NA,NA,NA,1
2025,Presbyterian Blue Hose,1320,Rivers Krask,Rivers Krask,Rivers,Krask,Jr,D,18,64,14,8,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Jonathan Beckert,Jonathan Beckert,Jonathan,Beckert,Fr,D,10,57,13,9,NA,NA,4,1,7,NA,NA,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,AJ Acree,AJ Acree,AJ,Acree,Fr,M,22,57,13,11,2,1,24,7,7,NA,1,NA,NA,NA,NA
2025,Presbyterian Blue Hose,1320,Daniel Dalehaug,Daniel Dalehaug,Daniel,Dalehaug,So,M,21,510,12,4,1,NA,4,1,6,NA,NA,NA,NA,NA,1
2025,Presbyterian Blue Hose,1320,Braden Gritz,Braden Gritz,Braden,Gritz,Fr,F,26,60,12,4,1,3,7,3,2,NA,NA,NA,NA,NA,NA
