date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_corners,defensive_pk,defensive_pk_att,team_id
2021-09-06,Niagara Purple Eagles,Syracuse,Away,Loss,0,2,,,,4.0,1.0,16.0,,1.0,4.0,,,2.0,3.0,23.0,14.0,15.0,,2.0,13.0,,,482
2021-09-11,Niagara Purple Eagles,Brown,Away,Loss,1,5,,1.0,1.0,16.0,7.0,8.0,,2.0,9.0,,,5.0,4.0,13.0,7.0,13.0,,,4.0,,,482
2021-09-15,Niagara Purple Eagles,St. Bonaventure,Away,Win,3,2,,3.0,2.0,12.0,3.0,10.0,,5.0,5.0,,,2.0,,12.0,7.0,11.0,,2.0,3.0,1.0,1.0,482
2021-09-19,Niagara Purple Eagles,Charlotte,Away,Loss,1,2,,1.0,,9.0,4.0,12.0,,2.0,3.0,,,2.0,3.0,15.0,6.0,10.0,,5.0,11.0,,,482
2021-10-02,Niagara Purple Eagles,Fairfield,Away,Loss,1,2,,1.0,1.0,6.0,2.0,14.0,,2.0,2.0,,,2.0,1.0,11.0,3.0,13.0,,1.0,4.0,,,482
2021-10-06,Niagara Purple Eagles,Manhattan,Home,Win,2,1,,2.0,1.0,23.0,11.0,21.0,,7.0,7.0,,,1.0,,11.0,5.0,20.0,,4.0,4.0,,,482
2021-10-09,Niagara Purple Eagles,Rider,Away,Loss,1,2,,1.0,1.0,5.0,2.0,8.0,,,2.0,,,2.0,2.0,14.0,3.0,8.0,,2.0,8.0,,,482
2021-10-13,Niagara Purple Eagles,Siena,Home,Win,3,1,,3.0,4.0,22.0,15.0,11.0,,2.0,3.0,,,1.0,,6.0,2.0,10.0,,1.0,7.0,,,482
2021-10-16,Niagara Purple Eagles,Quinnipiac,Away,Win,3,2,,3.0,5.0,18.0,9.0,12.0,,1.0,3.0,,,2.0,3.0,12.0,7.0,14.0,,1.0,2.0,,,482
2021-10-20,Niagara Purple Eagles,Saint Peter's,Away,Loss,0,2,,,,8.0,1.0,18.0,,1.0,6.0,,,2.0,2.0,8.0,2.0,15.0,,1.0,6.0,,,482
2021-10-23,Niagara Purple Eagles,Iona,Home,Win,1,0,,1.0,,15.0,6.0,14.0,,2.0,6.0,,,,,20.0,11.0,8.0,,2.0,3.0,,1.0,482
2021-10-27,Niagara Purple Eagles,Marist,Away,Loss,2,3,2,2.0,1.0,12.0,5.0,19.0,,1.0,3.0,1.0,1.0,3.0,1.0,17.0,6.0,17.0,,1.0,3.0,1.0,1.0,482
2021-10-30,Niagara Purple Eagles,Monmouth,Home,Win,2,0,,2.0,1.0,17.0,8.0,15.0,,4.0,3.0,,,,,17.0,8.0,15.0,,4.0,2.0,,,482
2021-11-03,Niagara Purple Eagles,Canisius,Home,Win,4,2,,4.0,3.0,29.0,14.0,15.0,,2.0,10.0,1.0,1.0,2.0,2.0,23.0,8.0,14.0,,2.0,10.0,,,482
2021-11-07,Niagara Purple Eagles,Fairfield,Home,Loss,0,2,,,,13.0,5.0,10.0,,3.0,7.0,,,2.0,3.0,6.0,5.0,11.0,,3.0,2.0,,,482
2021-08-26,North Carolina Tar Heels,Bucknell,Home,Win,7,0,,7.0,5.0,24.0,14.0,8.0,,1.0,12.0,1.0,1.0,,,2.0,2.0,17.0,,3.0,,,,457
2021-08-29,North Carolina Tar Heels,VCU,Home,Draw,1,1,3,1.0,,50.0,14.0,9.0,,,17.0,,,1.0,1.0,4.0,2.0,16.0,,3.0,1.0,,,457
2021-09-03,North Carolina Tar Heels,Ga. Southern,Home,Win,3,0,,3.0,3.0,21.0,8.0,7.0,,1.0,11.0,,,,,1.0,1.0,9.0,,1.0,1.0,,,457
2021-09-06,North Carolina Tar Heels,Davidson,Away,Win,3,0,,3.0,5.0,10.0,3.0,6.0,,2.0,3.0,,,,,4.0,1.0,15.0,,4.0,3.0,,,457
2021-09-10,North Carolina Tar Heels,Pittsburgh,Away,Loss,0,4,,,,16.0,4.0,10.0,,2.0,4.0,,,4.0,5.0,8.0,5.0,16.0,,3.0,3.0,,,457
2021-09-14,North Carolina Tar Heels,Campbell,Home,Win,1,0,,1.0,1.0,9.0,3.0,13.0,,,2.0,,,,,,,13.0,,3.0,2.0,,,457
2021-09-19,North Carolina Tar Heels,Duke,Home,Loss,0,3,,,,17.0,6.0,16.0,,2.0,3.0,,,3.0,,4.0,3.0,20.0,1.0,3.0,1.0,,,457
2021-09-25,North Carolina Tar Heels,Virginia,Away,Win,2,0,,2.0,,15.0,5.0,21.0,,3.0,10.0,1.0,1.0,,,7.0,3.0,14.0,,1.0,1.0,,,457
2021-09-29,North Carolina Tar Heels,UNCW,Away,Loss,1,2,,1.0,,11.0,6.0,9.0,1.0,2.0,7.0,,,2.0,1.0,6.0,5.0,8.0,1.0,2.0,2.0,,,457
2021-10-03,North Carolina Tar Heels,NC State,Home,Win,4,0,,4.0,3.0,15.0,6.0,13.0,,1.0,6.0,,,,,7.0,4.0,15.0,,2.0,3.0,,,457
2021-10-08,North Carolina Tar Heels,Wake Forest,Home,Loss,1,2,,1.0,1.0,9.0,5.0,15.0,,1.0,3.0,,,2.0,2.0,6.0,3.0,9.0,,1.0,2.0,1.0,1.0,457
2021-10-12,North Carolina Tar Heels,Wofford,Home,Win,1,0,,1.0,1.0,22.0,7.0,8.0,,1.0,6.0,,1.0,,,5.0,3.0,15.0,,2.0,1.0,,,457
2021-10-15,North Carolina Tar Heels,Louisville,Away,Loss,0,2,,,,9.0,5.0,12.0,1.0,2.0,3.0,,,2.0,1.0,12.0,7.0,13.0,,4.0,5.0,,,457
2021-10-19,North Carolina Tar Heels,LMU (CA),Home,Win,2,0,,2.0,2.0,11.0,2.0,13.0,,2.0,3.0,1.0,1.0,,,4.0,2.0,18.0,,3.0,1.0,,,457
2021-10-24,North Carolina Tar Heels,Virginia Tech,Away,Win,2,0,,2.0,1.0,9.0,3.0,7.0,,1.0,4.0,1.0,2.0,,,9.0,2.0,10.0,,2.0,4.0,,,457
2021-10-29,North Carolina Tar Heels,Notre Dame,Home,Win,3,1,,3.0,4.0,11.0,7.0,12.0,,1.0,5.0,,,1.0,,3.0,2.0,10.0,,1.0,2.0,,,457
2021-11-03,North Carolina Tar Heels,Syracuse,Home,Win,1,0,2,1.0,,6.0,2.0,9.0,1.0,2.0,7.0,1.0,1.0,,,9.0,4.0,25.0,1.0,4.0,3.0,,,457
2021-11-07,North Carolina Tar Heels,Clemson,Away,Loss,1,2,,1.0,1.0,10.0,5.0,12.0,,1.0,4.0,,,2.0,4.0,10.0,6.0,13.0,,1.0,7.0,,,457
2021-11-18,North Carolina Tar Heels,Loyola Maryland,Home,Draw,0,0,3,,,8.0,2.0,9.0,,2.0,2.0,,,,,5.0,3.0,21.0,,4.0,3.0,,,457
2021-11-21,North Carolina Tar Heels,New Hampshire,Away,Loss,1,4,,1.0,2.0,8.0,3.0,14.0,,2.0,3.0,,,4.0,7.0,11.0,7.0,19.0,,,3.0,,,457
2021-08-26,North Florida Ospreys,Georgia St.,Away,Win,3,1,,3.0,1.0,9.0,5.0,13.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,9.0,1.0,9.0,,1.0,4.0,,,2711
2021-08-29,North Florida Ospreys,UCF,Away,Loss,0,5,,,,5.0,3.0,10.0,,2.0,8.0,,,5.0,3.0,19.0,7.0,8.0,,1.0,3.0,,,2711
2021-09-03,North Florida Ospreys,Mercer,Home,Win,4,3,1,4.0,4.0,15.0,9.0,13.0,,1.0,3.0,,,3.0,3.0,11.0,7.0,11.0,,1.0,5.0,,,2711
2021-09-07,North Florida Ospreys,FIU,Home,Draw,1,1,2,1.0,1.0,7.0,3.0,19.0,,6.0,2.0,,,1.0,,17.0,5.0,14.0,,7.0,9.0,1.0,1.0,2711
2021-09-10,North Florida Ospreys,Ga. Southern,Away,Loss,1,2,,1.0,1.0,12.0,3.0,11.0,,2.0,5.0,,,2.0,3.0,10.0,3.0,10.0,,1.0,1.0,,,2711
2021-09-18,North Florida Ospreys,Central Ark.,Home,Loss,0,1,,,,5.0,,16.0,,2.0,3.0,,,1.0,,7.0,1.0,13.0,,4.0,4.0,,,2711
2021-09-25,North Florida Ospreys,Jacksonville,Away,Loss,0,1,,,,8.0,3.0,13.0,,5.0,6.0,,,1.0,,5.0,1.0,6.0,,1.0,6.0,1.0,1.0,2711
2021-10-02,North Florida Ospreys,Bellarmine,Away,Loss,1,2,2,1.0,1.0,15.0,3.0,12.0,,3.0,5.0,,,2.0,2.0,17.0,9.0,8.0,,,5.0,,,2711
2021-10-09,North Florida Ospreys,Lipscomb,Home,Win,2,0,,2.0,1.0,9.0,5.0,12.0,,2.0,4.0,,,,,12.0,2.0,10.0,,1.0,11.0,,,2711
2021-10-16,North Florida Ospreys,Stetson,Away,Win,1,0,,1.0,1.0,3.0,3.0,11.0,,1.0,1.0,,,,,15.0,9.0,7.0,,2.0,15.0,,,2711
2021-10-23,North Florida Ospreys,FGCU,Home,Loss,0,1,,,,8.0,5.0,12.0,,5.0,3.0,,,1.0,1.0,10.0,5.0,13.0,,,4.0,,,2711
2021-10-26,North Florida Ospreys,Fla. Atlantic,Home,Loss,0,1,,,,5.0,4.0,10.0,,1.0,1.0,,,1.0,2.0,11.0,4.0,15.0,,1.0,6.0,,,2711
2021-10-30,North Florida Ospreys,Liberty,Away,Loss,1,4,,1.0,,11.0,6.0,7.0,,2.0,8.0,,,4.0,2.0,9.0,5.0,6.0,,,6.0,1.0,1.0,2711
2021-08-26,Northeastern Huskies,Massachusetts,Away,Draw,1,1,2,1.0,,10.0,3.0,15.0,,2.0,5.0,1.0,1.0,1.0,1.0,12.0,2.0,20.0,1.0,2.0,17.0,,,500
2021-08-30,Northeastern Huskies,Bryant,Away,Win,3,2,2,3.0,3.0,17.0,7.0,13.0,,5.0,12.0,,,2.0,2.0,16.0,9.0,15.0,,2.0,2.0,,,500
2021-09-03,Northeastern Huskies,Merrimack,Away,Win,2,1,,2.0,2.0,18.0,14.0,15.0,,2.0,4.0,,,1.0,,17.0,12.0,6.0,,1.0,8.0,1.0,1.0,500
2021-09-07,Northeastern Huskies,New Hampshire,Home,Loss,0,1,,,,10.0,1.0,17.0,,2.0,3.0,,,1.0,,18.0,7.0,12.0,,1.0,6.0,,,500
2021-09-11,Northeastern Huskies,Hofstra,Home,Win,2,1,,2.0,4.0,14.0,5.0,18.0,,2.0,4.0,,,1.0,2.0,15.0,5.0,15.0,,1.0,5.0,,,500
2021-09-14,Northeastern Huskies,Harvard,Away,Win,2,1,2,2.0,2.0,30.0,11.0,16.0,,2.0,9.0,,1.0,1.0,1.0,17.0,7.0,19.0,1.0,1.0,4.0,,,500
2021-09-18,Northeastern Huskies,William & Mary,Away,Win,2,1,,2.0,2.0,11.0,4.0,15.0,,2.0,6.0,,,1.0,,13.0,8.0,9.0,,1.0,5.0,1.0,1.0,500
2021-09-21,Northeastern Huskies,Holy Cross,Home,Win,3,1,,3.0,4.0,9.0,4.0,14.0,,1.0,3.0,,,1.0,2.0,13.0,3.0,15.0,,1.0,5.0,,,500
2021-09-25,Northeastern Huskies,Quinnipiac,Away,Win,3,2,1,3.0,4.0,14.0,8.0,23.0,,2.0,8.0,,,2.0,2.0,10.0,5.0,17.0,,1.0,5.0,,,500
2021-10-02,Northeastern Huskies,UNCW,Away,Loss,2,3,2,2.0,2.0,18.0,11.0,19.0,,2.0,8.0,,,3.0,3.0,8.0,4.0,12.0,,2.0,6.0,1.0,1.0,500
2021-10-05,Northeastern Huskies,Boston College,Home,Loss,1,2,,1.0,1.0,16.0,5.0,10.0,,2.0,9.0,,,2.0,,9.0,5.0,13.0,,2.0,3.0,1.0,1.0,500
2021-10-09,Northeastern Huskies,Delaware,Home,Win,3,2,,3.0,5.0,18.0,10.0,12.0,,1.0,7.0,,,2.0,3.0,15.0,6.0,15.0,,3.0,2.0,,,500
2021-10-12,Northeastern Huskies,Brown,Home,Win,4,0,,4.0,7.0,11.0,6.0,13.0,,1.0,2.0,,,,,10.0,5.0,16.0,,2.0,11.0,,,500
2021-10-16,Northeastern Huskies,Elon,Home,Draw,2,2,2,2.0,1.0,27.0,11.0,10.0,,2.0,13.0,,,2.0,4.0,10.0,5.0,11.0,,1.0,1.0,,,500
2021-10-19,Northeastern Huskies,Boston U.,Away,Loss,1,3,,1.0,2.0,11.0,5.0,18.0,,2.0,5.0,,,3.0,2.0,20.0,12.0,18.0,,2.0,8.0,1.0,2.0,500
2021-10-23,Northeastern Huskies,Drexel,Away,Loss,0,2,,,,11.0,3.0,20.0,,1.0,,,1.0,2.0,2.0,10.0,2.0,11.0,,4.0,3.0,,,500
2021-10-30,Northeastern Huskies,Col. of Charleston,Home,Win,7,0,,7.0,11.0,23.0,13.0,12.0,,1.0,6.0,,,,,8.0,3.0,16.0,,2.0,4.0,,,500
2021-11-06,Northeastern Huskies,James Madison,Away,Win,2,1,,2.0,1.0,19.0,8.0,10.0,1.0,4.0,5.0,,,1.0,1.0,16.0,9.0,10.0,1.0,5.0,7.0,,,500
2021-11-11,Northeastern Huskies,Elon,Home,Loss,0,1,,,,18.0,6.0,19.0,,1.0,8.0,,,1.0,,5.0,2.0,16.0,,3.0,4.0,1.0,1.0,500
2021-08-26,Northern Ky. Norse,UNC Asheville,Away,Loss,2,3,,2.0,1.0,10.0,6.0,13.0,,1.0,8.0,1.0,1.0,3.0,2.0,15.0,8.0,20.0,,,5.0,,,505
2021-08-28,Northern Ky. Norse,Centre,Home,Win,3,0,,3.0,3.0,23.0,11.0,9.0,,,9.0,,,,,6.0,3.0,8.0,,2.0,3.0,,,505
2021-09-03,Northern Ky. Norse,Oral Roberts,Away,Loss,1,2,,1.0,1.0,11.0,5.0,10.0,,,1.0,,,2.0,2.0,22.0,7.0,6.0,,1.0,15.0,,,505
2021-09-07,Northern Ky. Norse,VMI,Home,Win,8,1,,8.0,9.0,25.0,12.0,12.0,,2.0,3.0,,,1.0,,5.0,2.0,10.0,,1.0,3.0,1.0,1.0,505
2021-09-11,Northern Ky. Norse,Robert Morris,Home,Loss,0,1,,,,15.0,6.0,10.0,,1.0,4.0,,,1.0,,10.0,4.0,8.0,,2.0,7.0,,,505
2021-09-18,Northern Ky. Norse,Purdue Fort Wayne,Away,Win,1,0,,1.0,,9.0,3.0,15.0,,4.0,5.0,,,,,17.0,6.0,14.0,,3.0,5.0,,1.0,505
2021-09-21,Northern Ky. Norse,Louisville,Away,Loss,0,4,,,,11.0,3.0,9.0,,,2.0,,,4.0,4.0,26.0,11.0,13.0,,,10.0,,1.0,505
2021-09-25,Northern Ky. Norse,Wright St.,Home,Loss,1,2,2,1.0,,16.0,9.0,18.0,,3.0,7.0,,,2.0,2.0,22.0,9.0,20.0,,4.0,8.0,,,505
2021-09-29,Northern Ky. Norse,UIC,Away,Loss,1,3,,1.0,1.0,11.0,5.0,11.0,,4.0,2.0,,,3.0,1.0,25.0,10.0,15.0,,1.0,11.0,1.0,1.0,505
2021-10-02,Northern Ky. Norse,Green Bay,Away,Win,2,0,,2.0,2.0,9.0,6.0,10.0,,4.0,3.0,,,,,18.0,7.0,8.0,,1.0,8.0,,,505
2021-10-05,Northern Ky. Norse,ETSU,Home,Loss,1,3,,1.0,,14.0,6.0,9.0,,1.0,5.0,,,3.0,3.0,16.0,6.0,9.0,,3.0,6.0,,,505
2021-10-09,Northern Ky. Norse,Detroit Mercy,Home,Win,1,0,1,1.0,1.0,15.0,8.0,9.0,,1.0,6.0,,,,,12.0,3.0,11.0,,2.0,4.0,,,505
2021-10-13,Northern Ky. Norse,IU Indy,Home,Win,3,1,,3.0,6.0,15.0,6.0,10.0,,,2.0,,,1.0,2.0,19.0,7.0,13.0,,2.0,7.0,,,505
2021-10-16,Northern Ky. Norse,Cleveland St.,Away,Loss,0,3,,,,8.0,3.0,20.0,1.0,4.0,3.0,,,3.0,3.0,19.0,9.0,15.0,,2.0,6.0,,,505
2021-10-23,Northern Ky. Norse,Milwaukee,Away,Loss,1,3,,1.0,,12.0,8.0,19.0,,5.0,3.0,,,3.0,6.0,22.0,9.0,19.0,,1.0,9.0,,,505
2021-10-30,Northern Ky. Norse,Coastal Carolina,Away,Loss,1,4,,1.0,,6.0,3.0,8.0,,,6.0,,,4.0,3.0,19.0,9.0,11.0,,,5.0,1.0,1.0,505
2021-11-03,Northern Ky. Norse,Oakland,Home,Loss,1,2,2,1.0,1.0,22.0,10.0,16.0,,4.0,2.0,,,2.0,2.0,25.0,5.0,12.0,,,7.0,,,505
2021-08-26,Northwestern Wildcats,Chicago St.,Away,Loss,1,2,,1.0,1.0,12.0,5.0,9.0,,,4.0,,,2.0,1.0,8.0,2.0,15.0,,,1.0,1.0,1.0,509
2021-08-30,Northwestern Wildcats,UIC,Away,Draw,0,0,2,,,5.0,2.0,13.0,1.0,3.0,,,,,,24.0,4.0,14.0,,3.0,12.0,,,509
2021-09-03,Northwestern Wildcats,Loyola Chicago,Away,Win,1,0,,1.0,1.0,7.0,4.0,13.0,,3.0,7.0,,,,,12.0,3.0,12.0,,3.0,,,,509
2021-09-06,Northwestern Wildcats,Kansas City,Home,Win,4,1,,4.0,6.0,10.0,7.0,11.0,,3.0,2.0,,,1.0,2.0,15.0,8.0,7.0,,1.0,5.0,,,509
2021-09-09,Northwestern Wildcats,Utah Valley,Home,Draw,0,0,2,,,7.0,1.0,11.0,,3.0,8.0,,,,,8.0,2.0,15.0,,4.0,3.0,,,509
2021-09-12,Northwestern Wildcats,Xavier,Away,Loss,0,1,,,,10.0,2.0,10.0,,2.0,8.0,,,1.0,1.0,9.0,5.0,11.0,,,3.0,,,509
2021-09-17,Northwestern Wildcats,Penn St.,Away,Loss,1,2,,1.0,1.0,10.0,3.0,12.0,,1.0,2.0,,,2.0,2.0,24.0,6.0,4.0,,,7.0,,,509
2021-09-21,Northwestern Wildcats,Indiana,Home,Loss,1,2,,1.0,1.0,5.0,2.0,14.0,,1.0,1.0,,,2.0,3.0,7.0,3.0,7.0,,2.0,10.0,,,509
2021-09-26,Northwestern Wildcats,Michigan,Away,Loss,1,3,,1.0,1.0,10.0,4.0,12.0,,1.0,4.0,,,3.0,3.0,11.0,6.0,8.0,,1.0,4.0,,,509
2021-09-29,Northwestern Wildcats,DePaul,Home,Win,2,0,,2.0,2.0,7.0,5.0,5.0,,2.0,1.0,,,,,7.0,,7.0,,1.0,1.0,,,509
2021-10-03,Northwestern Wildcats,Ohio St.,Home,Win,1,0,,1.0,1.0,6.0,4.0,7.0,,1.0,7.0,,,,,18.0,6.0,7.0,,1.0,8.0,,,509
2021-10-08,Northwestern Wildcats,Maryland,Away,Loss,1,3,,1.0,,4.0,3.0,10.0,1.0,3.0,2.0,,,3.0,4.0,26.0,10.0,4.0,,,6.0,1.0,1.0,509
2021-10-15,Northwestern Wildcats,Rutgers,Home,Loss,1,2,,1.0,2.0,6.0,3.0,6.0,,,8.0,,,2.0,2.0,12.0,5.0,7.0,,,5.0,,,509
2021-10-19,Northwestern Wildcats,Wisconsin,Away,Win,2,0,,2.0,1.0,6.0,2.0,8.0,,3.0,3.0,,,,,16.0,4.0,9.0,,,4.0,,,509
2021-10-24,Northwestern Wildcats,Villanova,Home,Loss,0,2,,,,10.0,4.0,8.0,,,3.0,,,2.0,1.0,6.0,3.0,8.0,,2.0,2.0,1.0,1.0,509
2021-10-31,Northwestern Wildcats,Michigan St.,Home,Win,3,1,,3.0,6.0,9.0,4.0,8.0,,1.0,9.0,,,1.0,1.0,7.0,1.0,7.0,,,2.0,,,509
2021-11-07,Northwestern Wildcats,Maryland,Away,Draw,0,0,3,,,8.0,6.0,17.0,,1.0,5.0,,,,,20.0,10.0,11.0,,,6.0,,1.0,509
2021-11-10,Northwestern Wildcats,Indiana,Away,Loss,0,1,1,,,10.0,4.0,12.0,,1.0,1.0,,,1.0,2.0,20.0,8.0,7.0,,1.0,5.0,,,509
2021-08-27,Notre Dame Fighting Irish,Indiana,Home,Loss,2,3,1,2.0,,16.0,6.0,14.0,,2.0,8.0,,,3.0,,10.0,4.0,7.0,,,1.0,,1.0,513
2021-08-30,Notre Dame Fighting Irish,NIU,Home,Win,2,0,,2.0,2.0,18.0,7.0,16.0,,3.0,8.0,,,,,12.0,5.0,9.0,,3.0,4.0,,,513
2021-09-03,Notre Dame Fighting Irish,Kentucky,Away,Loss,0,1,,,,6.0,,18.0,,2.0,6.0,,,1.0,2.0,13.0,5.0,14.0,,3.0,1.0,,,513
2021-09-10,Notre Dame Fighting Irish,Boston College,Away,Draw,1,1,2,1.0,1.0,7.0,4.0,10.0,1.0,,4.0,,,1.0,1.0,13.0,3.0,15.0,,2.0,9.0,,,513
2021-09-14,Notre Dame Fighting Irish,Michigan St.,Home,Loss,3,4,,3.0,3.0,11.0,5.0,12.0,,1.0,4.0,,,4.0,5.0,10.0,5.0,12.0,,,6.0,,,513
2021-09-17,Notre Dame Fighting Irish,NC State,Home,Win,1,0,,1.0,1.0,10.0,2.0,14.0,,1.0,5.0,,,,,9.0,1.0,9.0,,,6.0,,,513
2021-09-21,Notre Dame Fighting Irish,Michigan,Away,Win,3,1,,3.0,3.0,14.0,6.0,21.0,,3.0,7.0,,,1.0,1.0,12.0,3.0,14.0,,,6.0,,,513
2021-09-24,Notre Dame Fighting Irish,Virginia Tech,Away,Loss,1,2,1,1.0,,10.0,2.0,14.0,,1.0,7.0,1.0,1.0,2.0,3.0,11.0,4.0,12.0,,2.0,7.0,,,513
2021-09-28,Notre Dame Fighting Irish,Trine,Home,Win,13,0,,13.0,15.0,36.0,20.0,8.0,,1.0,8.0,1.0,1.0,,,2.0,,10.0,,,2.0,,,513
2021-10-01,Notre Dame Fighting Irish,Virginia,Home,Win,2,1,,2.0,2.0,16.0,8.0,10.0,,5.0,9.0,,,1.0,1.0,4.0,1.0,14.0,,1.0,2.0,,,513
2021-10-05,Notre Dame Fighting Irish,Purdue Fort Wayne,Home,Win,4,0,,4.0,5.0,19.0,7.0,10.0,,,3.0,,,,,7.0,2.0,14.0,,,2.0,,,513
2021-10-09,Notre Dame Fighting Irish,Clemson,Away,Win,2,0,,2.0,2.0,8.0,3.0,16.0,,4.0,6.0,,,,,14.0,2.0,12.0,,1.0,8.0,,,513
2021-10-16,Notre Dame Fighting Irish,Pittsburgh,Home,Win,1,0,2,1.0,,14.0,5.0,10.0,,1.0,6.0,,,,,5.0,1.0,11.0,,1.0,3.0,,,513
2021-10-19,Notre Dame Fighting Irish,UIC,Home,Win,3,0,,3.0,2.0,14.0,5.0,13.0,,3.0,3.0,1.0,1.0,,,12.0,5.0,15.0,,1.0,6.0,,,513
2021-10-22,Notre Dame Fighting Irish,Duke,Home,Draw,1,1,2,1.0,1.0,11.0,5.0,13.0,,1.0,5.0,,,1.0,2.0,7.0,3.0,17.0,,3.0,5.0,,,513
2021-10-29,Notre Dame Fighting Irish,North Carolina,Away,Loss,1,3,,1.0,,3.0,2.0,10.0,,1.0,2.0,,,3.0,4.0,11.0,7.0,12.0,,1.0,5.0,,,513
2021-11-03,Notre Dame Fighting Irish,NC State,Home,Win,1,0,,1.0,,11.0,3.0,7.0,,2.0,5.0,1.0,1.0,,,6.0,3.0,11.0,,,2.0,,,513
2021-11-07,Notre Dame Fighting Irish,Louisville,Away,Draw,0,0,3,,,13.0,5.0,10.0,,,5.0,,,,,8.0,1.0,18.0,,2.0,5.0,,,513
2021-11-10,Notre Dame Fighting Irish,Pittsburgh,Away,Win,2,0,,2.0,2.0,10.0,4.0,14.0,,3.0,3.0,,,,,17.0,3.0,12.0,,1.0,17.0,,,513
2021-11-14,Notre Dame Fighting Irish,Duke,Home,Win,2,0,,2.0,,11.0,7.0,13.0,,1.0,4.0,,,,,13.0,1.0,14.0,,2.0,8.0,,,513
2021-11-21,Notre Dame Fighting Irish,Villanova,Home,Win,3,0,,3.0,1.0,15.0,8.0,10.0,,2.0,11.0,,,,,9.0,3.0,11.0,1.0,2.0,6.0,,,513
2021-11-28,Notre Dame Fighting Irish,Wake Forest,Home,Win,2,0,,2.0,3.0,12.0,4.0,12.0,,1.0,2.0,,,,,12.0,1.0,10.0,,2.0,6.0,,,513
2021-12-04,Notre Dame Fighting Irish,Pittsburgh,Home,Draw,1,1,3,1.0,1.0,16.0,5.0,11.0,,2.0,5.0,,,1.0,1.0,13.0,6.0,14.0,,1.0,3.0,,,513
2021-12-10,Notre Dame Fighting Irish,Clemson,Home,Draw,1,1,3,1.0,,14.0,4.0,21.0,,1.0,4.0,1.0,1.0,1.0,,7.0,3.0,14.0,,1.0,3.0,,,513
2021-08-26,Oakland Golden Grizzlies,Butler,Away,Draw,0,0,2,,,8.0,1.0,9.0,,2.0,9.0,,,,,15.0,3.0,9.0,1.0,,18.0,,1.0,514
2021-08-29,Oakland Golden Grizzlies,Michigan,Home,Loss,1,2,2,1.0,,8.0,3.0,16.0,,3.0,1.0,,,2.0,1.0,23.0,8.0,16.0,,1.0,11.0,,,514
2021-09-03,Oakland Golden Grizzlies,Michigan St.,Away,Loss,1,3,,1.0,1.0,7.0,3.0,15.0,,1.0,3.0,,,3.0,3.0,20.0,5.0,13.0,,2.0,7.0,,,514
2021-09-11,Oakland Golden Grizzlies,Purdue Fort Wayne,Home,Win,2,0,,2.0,1.0,15.0,6.0,11.0,,2.0,6.0,,1.0,,,11.0,2.0,14.0,,1.0,4.0,,,514
2021-09-15,Oakland Golden Grizzlies,Dayton,Home,Win,3,0,,3.0,5.0,16.0,8.0,4.0,,,4.0,,,,,14.0,3.0,11.0,,,9.0,,,514
2021-09-18,Oakland Golden Grizzlies,DePaul,Away,Loss,1,3,,1.0,1.0,22.0,9.0,15.0,,3.0,4.0,,,3.0,3.0,14.0,7.0,15.0,,3.0,5.0,,,514
2021-09-25,Oakland Golden Grizzlies,UIC,Home,Loss,0,2,,,,11.0,6.0,6.0,,2.0,7.0,,,2.0,3.0,16.0,8.0,11.0,,3.0,6.0,,,514
2021-09-29,Oakland Golden Grizzlies,Robert Morris,Away,Win,4,0,,4.0,2.0,19.0,9.0,7.0,,,8.0,1.0,1.0,,,7.0,1.0,7.0,,2.0,3.0,,,514
2021-10-02,Oakland Golden Grizzlies,Detroit Mercy,Away,Draw,2,2,2,2.0,3.0,23.0,10.0,9.0,,1.0,5.0,,,2.0,2.0,18.0,3.0,20.0,,3.0,3.0,1.0,1.0,514
2021-10-06,Oakland Golden Grizzlies,Western Mich.,Away,Loss,0,1,2,,,4.0,3.0,9.0,,3.0,4.0,,,1.0,1.0,11.0,6.0,10.0,,1.0,5.0,,,514
2021-10-09,Oakland Golden Grizzlies,Cleveland St.,Home,Win,4,3,,4.0,5.0,15.0,8.0,7.0,,2.0,5.0,,,3.0,2.0,19.0,5.0,6.0,,5.0,1.0,1.0,1.0,514
2021-10-13,Oakland Golden Grizzlies,Green Bay,Home,Win,3,1,,3.0,5.0,19.0,4.0,11.0,,1.0,9.0,,,1.0,2.0,12.0,4.0,8.0,,,4.0,,,514
2021-10-16,Oakland Golden Grizzlies,Wright St.,Away,Win,3,2,1,3.0,1.0,10.0,7.0,14.0,,1.0,2.0,1.0,1.0,2.0,2.0,12.0,6.0,16.0,,4.0,6.0,,,514
2021-10-19,Oakland Golden Grizzlies,Louisville,Away,Win,2,1,,2.0,1.0,6.0,5.0,9.0,,2.0,,,,1.0,2.0,23.0,7.0,11.0,,1.0,12.0,,,514
2021-10-23,Oakland Golden Grizzlies,IU Indy,Away,Win,1,0,,1.0,1.0,17.0,4.0,8.0,,1.0,6.0,,1.0,,,12.0,,12.0,,4.0,4.0,,,514
